message;sha
Set ConnectionExpired Listener to MetadataClientDriver in AR----Descriptions of the changes in this PR:----- add setConnectionExpiredListener method to MetadataClientDriver interface.--- add listener to shutdown AR in the case of metadata connection expiry------### Motivation----This commit - 4f0d2a195bd9be3788876b47813cee1440cf005c, has removed the shutdown logic in AutoRecoveryMain incase of ZK client session expiry, with the following reason "which doesn't make any sense for current retryable zookeeper". But if the ZK session has expired then it is not completely correct to let AutoRecoveryMain to continue to run in that state.--Author: Sijie Guo <guosijie@gmail.com>-Author: Andrey Yegorov <dlg99@users.noreply.github.com>-Author: cguttapalem <cguttapalem@salesforce.com>-Author: Charan Reddy Guttapalem <reddycharan18@gmail.com>-Author: Samuel Just <sjust@salesforce.com>--Reviewers: Sijie Guo <sijie@apache.org>, Enrico Olivelli <eolivelli@gmail.com>--This closes #1747 from reddycharan/conexpirylisten;345ee95ff5c1431c382ecd4ba8cae3bfed457d6d
[TABLE SERVICE] [CLIENT] storage client can open tables on a different namespace--Descriptions of the changes in this PR:------*Motivation*----In some cases, we are using same storage client for opening tables under different namespaces.--It would be good that a client instance can do that.----*Changes*----- Add methods to `StorageClient` to open tables under different namespaces--- Add `asClient` to `StorageAdminClient` to convert admin client to storage client----------Author: Sijie Guo <sijie@apache.org>--Reviewers: Enrico Olivelli <eolivelli@gmail.com>, Jia Zhai <None>--This closes #1733 from sijie/improve_client_interface;26c77d24f848a42c8e339820dbea869233f9475e
ReadEntryCallback in ReadLedgerEntriesCmd shouldn't release buffer.------Descriptions of the changes in this PR:----- ReadEntryCallback in ReadLedgerEntriesCmd shouldn't release buffer,--which is not owned by the callback.----### Motivation----with the following change, Per channel bookie clients owns the buffer for read responses. So it is not correct for ReadEntryCallback in ReadLedgerEntriesCmd to release buffer--https://github.com/apache/bookkeeper/commit/8d048abce486c63d428041f77ee9a506756f4d1e#diff-e50ee2c1aec1539ea185a94605b0e550R1611----because of this issue I'm seeing following error with ReadLedgerEntriesCmd--```--/Workspace/SFStorage/bookkeeper/bookkeeper-server/bin$ ./bookkeeper shell -localbookie readledger -bookie ****  -ledgerid 00000000-0000-0000-0000-000000000003 -firstentryid 1 -lastentryid 3--JAVA_HOME not set, using java from PATH. (/usr/bin/java)------------- Lid=00000000-0000-0000-0000-000000000003, Eid=1 -----------18:32:03,724 ERROR Unexpected throwable caught --io.netty.util.IllegalReferenceCountException: refCnt: 0, increment: 1--	at io.netty.buffer.AbstractReferenceCountedByteBuf.release0(AbstractReferenceCountedByteBuf.java:100) ~[netty-all-4.1.22.Final.jar:4.1.22.Final]--	at io.netty.buffer.AbstractReferenceCountedByteBuf.release(AbstractReferenceCountedByteBuf.java:84) ~[netty-all-4.1.22.Final.jar:4.1.22.Final]--	at org.apache.bookkeeper.proto.PerChannelBookieClient$ReadCompletion.handleV3Response(PerChannelBookieClient.java:1699) ~[bookkeeper-server-4.7.0-SNAPSHOT.jar:4.7.0-SNAPSHOT]--	at org.apache.bookkeeper.proto.PerChannelBookieClient$3.safeRun(PerChannelBookieClient.java:1286) ~[bookkeeper-server-4.7.0-SNAPSHOT.jar:4.7.0-SNAPSHOT]--	at org.apache.bookkeeper.common.util.SafeRunnable.run(SafeRunnable.java:36) [bookkeeper-common-4.7.0-SNAPSHOT.jar:4.7.0-SNAPSHOT]--	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149) [?:1.8.0_172]--	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624) [?:1.8.0_172]--	at io.netty.util.concurrent.FastThreadLocalRunnable.run(FastThreadLocalRunnable.java:30) [netty-all-4.1.22.Final.jar:4.1.22.Final]--	at java.lang.Thread.run(Thread.java:748) [?:1.8.0_172]------------- Lid=00000000-0000-0000-0000-000000000003, Eid=2 -------------18:32:03,733 ERROR Unexpected throwable caught --io.netty.util.IllegalReferenceCountException: refCnt: 0, increment: 1--	at io.netty.buffer.AbstractReferenceCountedByteBuf.release0(AbstractReferenceCountedByteBuf.java:100) ~[netty-all-4.1.22.Final.jar:4.1.22.Final]--	at io.netty.buffer.AbstractReferenceCountedByteBuf.release(AbstractReferenceCountedByteBuf.java:84) ~[netty-all-4.1.22.Final.jar:4.1.22.Final]--	at org.apache.bookkeeper.proto.PerChannelBookieClient$ReadCompletion.handleV3Response(PerChannelBookieClient.java:1699) ~[bookkeeper-server-4.7.0-SNAPSHOT.jar:4.7.0-SNAPSHOT]--	at org.apache.bookkeeper.proto.PerChannelBookieClient$3.safeRun(PerChannelBookieClient.java:1286) ~[bookkeeper-server-4.7.0-SNAPSHOT.jar:4.7.0-SNAPSHOT]--	at org.apache.bookkeeper.common.util.SafeRunnable.run(SafeRunnable.java:36) [bookkeeper-common-4.7.0-SNAPSHOT.jar:4.7.0-SNAPSHOT]--	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149) [?:1.8.0_172]--	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624) [?:1.8.0_172]--	at io.netty.util.concurrent.FastThreadLocalRunnable.run(FastThreadLocalRunnable.java:30) [netty-all-4.1.22.Final.jar:4.1.22.Final]--	at java.lang.Thread.run(Thread.java:748) [?:1.8.0_172]--```--Author: cguttapalem <cguttapalem@salesforce.com>--Reviewers: Sijie Guo <sijie@apache.org>, Enrico Olivelli <eolivelli@gmail.com>, Andrey Yegorov <None>--This closes #1736 from reddycharan/readledgerfix;5fe5a6277ccb2dd63b7ac84c03c6c3042a9c2c1c
ISSUE #1737: EntryMemTable.newEntry: always make a copy--Retaining a reference to that array assumes that the caller--won't reuse the array for something else -- an assumption--violated by Journal.scanJournal and probably other callers.----(bug W-5499346)--(rev cguttapalem)--Signed-off-by: Samuel Just <sjustsalesforce.com>--Author: --Reviewers: Enrico Olivelli <eolivelli@gmail.com>, Matteo Merli <mmerli@apache.org>, Sijie Guo <sijie@apache.org>--This closes #1744 from athanatos/forupstream/wip-1737, closes #1737;df6595804cb1d78f5b531ae2db3a7c751439eb1c
[TABLE SERVICE] [TESTS] add integration tests for python clients--Descriptions of the changes in this PR:----*Motivation*----We need have test coverage for python clients.----*Changes*----- add scripts to run python client tests for different python versions--- make sure the client can be built on both python2 and python3--- add a postcommit job to run python tests--------Author: Sijie Guo <sijie@apache.org>--Reviewers: Enrico Olivelli <eolivelli@gmail.com>--This closes #1742 from sijie/python_integration_tests;c5c5795fc737bbfa52f130d83a2fa2ede9bd581a
ISSUE #1703: IllegalReferenceCountException at closing EntryLogManagerForSingleEntryLog--Descriptions of the changes in this PR:----*Motivation*----Fixes #1703.----The active entry log channel in EntryLogManagerForSingleEntryLog is closed twice during shutdown.--One is by EntryLogManagerForSingleEntryLog#close and the other one is EntryLogManagerForSingleEntryLog#forceClose().----*Changes*----This change is adding logic in BufferedChannel to make sure BufferedChannel can be closed multiple times.--------Author: Sijie Guo <sijie@apache.org>--Reviewers: Charan Reddy Guttapalem <reddycharan18@gmail.com>, Enrico Olivelli <eolivelli@gmail.com>, Andrey Yegorov <None>--This closes #1735 from sijie/issue_1703, closes #1703;ba6d3ee3d0005c809d926f952b1c1b4d33215dd5
Issue #1738: Journal: add a metric for the time ForceWriteRequest spent in the queue--### Motivation----Investigated latency spike in one of the bookie clusters.--At some point the question at hands was "how much time ForceWriteRequests spend in the queue in this case".--There is no metric to answer this question.----### Changes----Added new metric.----Master Issue: #1738 --------Author: Andrey Yegorov <ayegorov@salesforce.com>--Reviewers: Sijie Guo <sijie@apache.org>, Enrico Olivelli <eolivelli@gmail.com>--This closes #1739 from dlg99/fix/forcewrite-metric, closes #1738;125fdb9761ffaaf5551d5e192d82b23fe555165f
Issue #1740: IOUtils.close() only accepts Closeable as a vararg which results in unnecessary Object[] created if only one Closeable passed there--Descriptions of the changes in this PR:----added close() variant that takes one Closeable.----### Motivation----100% of close() usage is with one Closeable.----### Changes----light refactoring.----Master Issue: #1740 --------Author: Andrey Yegorov <ayegorov@salesforce.com>--Reviewers: Sijie Guo <sijie@apache.org>, Enrico Olivelli <eolivelli@gmail.com>--This closes #1741 from dlg99/nit/ioutils, closes #1740;117ba4d7e2965f520d98a96a6ada7af54d9947ce
[TABLE SERVICE] [CLIENT] provide scripts for uploading python clients to pypi--Descriptions of the changes in this PR:----*Motivation*----make the python client available for usage----*Changes*----- update README and setup.py--- set the client version to `4.9.0-alpha-0`--- scripts to build python client and upload it to pypi----*Result*----https://pypi.org/project/apache-bookkeeper-client/4.9.0a0/--------Author: Sijie Guo <sijie@apache.org>--Reviewers: Enrico Olivelli <eolivelli@gmail.com>--This closes #1734 from sijie/upload_python_client;ece38f5994fd30d1f132e6f45ae15a406cc926bf
Introduce lifecycle components for managing components in AutoRecovery----Descriptions of the changes in this PR:------- lifecycle components for managing components in AutoRecovery--- expose metrics of AR in the same http admin endpoint----Author: cguttapalem <cguttapalem@salesforce.com>--Reviewers: Enrico Olivelli <eolivelli@gmail.com>, Sijie Guo <sijie@apache.org>--This closes #1726 from reddycharan/stackar;3c3416669d750b70d4f9c0e3ac1c704b77b45023
[TABLE SERVICE] [STATS] enable stats for grpc calls on both client and server--Descriptions of the changes in this PR:----*Motivation*----We need visibility on both client and server on table service.----*Changes*----- introduce grpc monitoring interceptors for both client and server--- enable monitoring interceptors on both client and server--------Author: Sijie Guo <sijie@apache.org>--Reviewers: Enrico Olivelli <eolivelli@gmail.com>, Jia Zhai <None>--This closes #1731 from sijie/grpc_stats;97c6656a9600d20763202ee6a7946383da1bd712
[TABLE SERVICE] [CLI] improve table service related cli commands--Descriptions of the changes in this PR:----*Motivation*----Add missing commands for table service related operations.----*Changes*----- Add missing commands such as get/delete--- Fill the default service uri if it is not provided--- Define the command ops in `Commands` util class--------Author: Sijie Guo <sijie@apache.org>--Reviewers: Jia Zhai <None>--This closes #1724 from sijie/improve_console;cb7b0916978725e4f42814c9ba5824b5dd1b0209
